id,current_ma,dispositivo,err_code,power_mw,time_inserted,total_wh,voltage_mv
5e99a481-41ce-4969-81c4-149c3911354f,351,,False,50564,2024-04-07 23:39:30.273+0000,71,121114
e9e01e47-7104-444f-8bcc-c6d1eba02a16,363,,False,38787,2024-03-23 13:56:52.285+0000,158,115748
74543f16-9081-4fb7-8661-19d35ad67253,205,,False,30584,2024-04-09 20:42:20.677+0000,128,115855
6c508eeb-f094-45d5-8dae-8bfbba566585,167,,False,20750,2024-04-07 22:37:19.637+0000,37,119425
1ce90095-2051-4415-b8c1-c363dd2c4f41,190,,False,35137,2024-04-07 23:23:59.162+0000,61,120807
41c997ca-0b0b-48ed-82d0-c0e5314e5315,310,,False,44331,2024-04-07 23:44:26.133+0000,75,120792
a949ea91-a851-43bb-a525-62c7ceee102f,366,,False,27715,2024-04-09 20:48:35.336+0000,133,116249
719df0c6-f144-40f7-ae02-4f8cd562d06e,607,,False,61654,2024-04-10 04:16:08.050+0000,179,117885
a209a9ca-b1ba-46e9-95a6-d6e6241dc392,161,,False,26661,2024-04-07 22:30:46.235+0000,34,119459
b283875c-a1b2-48f6-90be-3e8a7677c179,212,,False,37769,2024-04-07 22:52:07.985+0000,45,119049
eb48f5ee-4cdb-46f6-bc7d-e837d8c3028a,433,,False,48842,2024-03-23 13:26:18.979+0000,134,114354
65999f76-b3e3-4d42-b108-63a885841968,160,,False,31371,2024-04-07 21:58:08.113+0000,14,118631
1a1261b9-d621-44b4-8055-25bbb3392ff8,405,,False,18110,2024-04-10 03:54:31.601+0000,166,117933
835c8b0e-68ed-43b5-ac1a-9760b72b8fff,429,,False,36347,2024-04-09 19:57:53.159+0000,102,116955
d982df70-801a-47d4-a1f2-c84e096046cb,238,,False,42776,2024-04-10 04:25:28.044+0000,184,118267
a3545174-c1b2-438d-9af6-251df9a459f3,446,,False,28980,2024-04-09 20:47:17.498+0000,132,116324
08de9fce-dc51-4b12-a11f-b7833950ed28,206,,False,22154,2024-04-07 23:07:16.317+0000,53,119620
f78a9289-830c-4334-9300-721c21f6db50,252,,False,21627,2024-04-07 21:55:11.071+0000,13,119343
45f8a635-ef29-4396-a415-6d1e63ac6c2f,462,,False,38873,2024-04-09 20:27:37.225+0000,119,116058
efbee5ff-05f9-4be2-9efd-a38c17fe394b,392,,False,39986,2024-03-23 12:53:01.480+0000,105,115254
2012c4f8-6af8-48d5-b4c1-61310bcaf816,363,,False,18633,2024-04-10 03:55:15.300+0000,167,118199
62864adc-b96c-4e32-8b22-3de7bfbdf720,171,,False,33286,2024-04-07 22:07:25.765+0000,20,119693
9be3a8af-3d8a-436c-825f-1bfaa9a128c1,403,,False,40805,2024-03-23 13:34:24.491+0000,141,113597
049fe44b-e19f-4173-ad80-34d80d428a2d,233,,False,36890,2024-04-10 04:12:40.200+0000,176,118139
23d49156-6dfe-4013-9d17-b98a1806151b,282,,False,21766,2024-04-10 04:06:01.610+0000,173,119069
474533ca-88f6-4497-baac-9633edde70df,232,,False,46437,2024-04-10 04:01:40.028+0000,170,119600
8a5d6129-5f56-41f7-8dea-2ec59ee82740,355,,False,40313,2024-03-23 13:04:03.011+0000,114,116217
b1f7b918-d46d-42b2-a1b3-8fdc780f6a41,395,,False,45010,2024-03-23 13:14:23.113+0000,123,115142
8f7122f7-1fef-465c-a0e9-293b20ed7190,651,,False,56275,2024-04-09 21:41:17.516+0000,157,117432
4645fbae-918e-4715-8396-d78e0b011e0a,296,,False,25243,2024-04-10 04:14:38.391+0000,177,118088
2de7509e-cc8c-462f-9ed6-0ca016310c7d,445,,False,39357,2024-03-23 14:01:04.586+0000,161,115753
93e3922c-1e64-4353-9299-764810941dce,456,,False,40981,2024-04-07 22:18:07.005+0000,26,119155
b20fc95f-c11e-4ac9-ab01-d24986f5e95c,402,,False,51802,2024-04-09 20:18:06.843+0000,113,115656
51505909-3c7f-45e3-be20-564012941a12,249,,False,29745,2024-04-09 20:31:54.465+0000,122,116594
3fcd9d01-54dc-4f29-9690-c1e8c842e2ac,210,,False,38711,2024-04-10 04:25:37.156+0000,184,118143
f409f6a2-665a-49c2-8a5d-a46325bb24fd,439,,False,36253,2024-04-09 20:44:31.111+0000,129,115824
7e93084f-f6dd-4372-92f2-20e863de0a9f,448,,False,68892,2024-04-09 21:39:41.471+0000,156,117112
7972699c-af7a-4831-b920-ba4ed3ae862c,332,,False,48161,2024-04-09 19:57:43.585+0000,102,116822
f6f25ea5-8e6f-4d3a-9edb-755721d69051,500,,False,34996,2024-04-09 20:35:47.411+0000,124,115962
00314e1a-1f1f-4b6b-9fc4-203103ee6b04,456,,False,37047,2024-04-09 20:14:13.703+0000,110,115801
700c96ff-392b-4608-9f46-728095b35b09,235,,False,29412,2024-04-09 20:37:56.275+0000,125,116624
34e0ef3e-9149-486f-bda6-9db1b3ee375d,396,,False,42842,2024-04-07 23:45:31.037+0000,76,120999
13053fae-62ed-4ed9-95fd-9cad273fbd9f,324,,False,44227,2024-04-09 20:24:48.005+0000,117,115660
be6f4d9f-2ca7-46b6-af1d-6b3405668d65,214,,False,47348,2024-04-10 04:02:57.131+0000,171,119297
df6dde70-48bc-4357-9572-6a25a0190a53,657,,False,81177,2024-03-23 13:10:53.142+0000,120,114763
d5897aa7-fd48-4731-98fd-e338578c7c22,482,,False,56413,2024-03-23 13:30:18.064+0000,138,114537
adc77839-dbf2-4937-8fb7-aa9292212b2b,173,,False,29570,2024-04-07 23:10:45.465+0000,55,119654
b3b77803-3c46-46b8-aa1d-4d7855cdf0ea,371,,False,35006,2024-04-09 19:56:03.381+0000,101,116854
5126bda9-56e0-4e3e-8ef1-4144cc30d5ea,269,,False,45551,2024-04-09 20:04:28.297+0000,105,117085
f5ed9381-797c-46a0-a11e-5976f289441a,284,,False,29012,2024-04-07 21:32:32.713+0000,3,118490
52481a09-8f46-4c9f-aa44-8f8fbcc51aa5,757,,False,85416,2024-04-10 03:45:24.117+0000,161,116634
7b013507-2756-4068-8281-82d3c62a8d50,360,,False,52407,2024-04-07 23:39:10.869+0000,71,121213
dacf4740-0ce4-45a7-a185-c185ff059235,359,,False,42965,2024-04-08 08:23:53.335+0000,6,127256
5f551a3d-1e9a-469a-8a78-c91a59aa65a5,236,,False,24594,2024-04-07 23:29:44.541+0000,65,120815
d015da07-fdf6-4276-a8bd-6ad2502d0d23,333,,False,23371,2024-04-10 04:06:12.988+0000,173,119088
0b6e8aa0-c42d-4922-b7e4-fcc5d0cd1cb5,373,,False,25668,2024-04-09 20:30:05.298+0000,121,115936
fe721583-2225-4fcf-9058-f7c13a3f5757,399,,False,58727,2024-03-23 13:15:08.732+0000,124,115212
5b719658-5365-48a8-bbd6-439f777d1e66,163,,False,38326,2024-04-07 22:37:51.417+0000,37,119534
cf18676d-40a1-4f2a-87fe-eb51b2522e80,329,,False,16310,2024-04-10 04:12:37.828+0000,176,118222
8e6c2fb8-e4ad-4ec1-841f-646aa99b5a08,329,,False,24080,2024-04-09 19:58:39.662+0000,103,116726
38cd9ca1-13be-4729-aa26-fd7f5b6826ea,157,,False,23228,2024-04-07 22:42:29.837+0000,40,118558
3ee38f29-3d4a-46b0-b86c-c801df6b9a39,424,,False,40867,2024-03-23 13:29:08.979+0000,137,114147
0de254d1-cd15-4d1a-abdf-260c4c174d46,484,,False,48476,2024-04-07 22:25:15.537+0000,31,119226
3efec459-6db5-44b8-bcc9-721d318e3989,386,,False,48089,2024-04-09 20:17:57.765+0000,112,115628
4094343f-de21-474c-8b4d-ccbb2f99d9ca,147,,False,17195,2024-04-10 04:24:07.103+0000,183,118154
f0f8565b-8eb0-42cd-bf9a-7e11a42ea457,311,,False,31200,2024-04-10 04:02:41.016+0000,171,118981
d452e7ce-a2ca-4482-bc30-b8de68adf5da,283,,False,29216,2024-04-07 21:54:58.570+0000,13,119724
f4ae02d6-a184-4992-bd0f-e260a15da6bc,534,,False,55180,2024-04-09 22:18:06.766+0000,180,117983
3dcd37d8-1040-4f20-a440-b13b18160c8f,290,,False,39870,2024-04-09 20:27:50.692+0000,119,116042
5721571e-6b56-437a-a3d5-9b4aec4b4ffd,247,,False,24355,2024-04-09 20:00:33.406+0000,104,116897
38d8804d-f84e-4301-907b-cb133484a131,298,,False,52268,2024-04-09 20:29:18.973+0000,120,115895
507adb94-7a73-4f63-ba4a-17a2945c9f1a,356,,False,46435,2024-03-23 13:51:25.139+0000,154,113270
96f04b95-a3d8-4323-aade-a6577bc1de16,351,,False,39620,2024-03-23 12:45:29.839+0000,97,115280
7efa7937-4a66-41e6-ad8d-903fda07fae4,425,,False,40547,2024-04-09 19:55:23.744+0000,101,116991
e618fb19-1715-4dca-888b-178a7ac911d4,282,,False,43618,2024-04-09 20:41:30.653+0000,128,116371
a40672f6-ae95-46d3-8f95-27af95acb234,510,,False,75492,2024-04-10 03:37:31.636+0000,154,117163
2e4956c7-b7fe-4ddc-b9ff-57b5e12f3d24,380,,False,42686,2024-04-07 23:46:42.713+0000,77,120645
ddba596f-47c9-4133-88c3-c465d7cbbc6e,522,,False,53157,2024-03-23 13:07:49.823+0000,117,115629
b5f91340-7e90-4610-b36c-3904716c9f4b,230,,False,22365,2024-04-07 23:13:04.373+0000,56,120355
ac2deb1f-8c92-4fdc-9ed6-f3af1e37788d,351,,False,38879,2024-03-23 13:54:34.163+0000,156,114626
edd82e86-7725-4c38-888d-7da27414160a,247,,False,22597,2024-04-07 23:08:57.717+0000,54,120100
8a99d0e8-b3be-466b-993a-edf50ce80b64,300,,False,46342,2024-04-09 20:36:20.253+0000,125,116070
68129e02-6877-4c72-b799-5ffd2bda0a17,260,,False,47572,2024-04-09 20:48:51.775+0000,133,116385
0be1d7ef-cd0d-4ee7-9b12-48948f083b71,238,,False,32328,2024-04-10 04:12:30.890+0000,176,118230
1c5d7dde-5bc8-4764-8ef4-05d6b317fcae,258,,False,31188,2024-04-07 22:57:31.581+0000,48,120321
0147b755-1ba6-4922-8b73-0c190fa2c3c7,219,,False,26004,2024-04-09 20:40:00.319+0000,127,116557
aafe3e89-811c-4141-8a27-2cbd276317c4,292,,False,48251,2024-04-09 20:28:24.570+0000,120,116088
b02c4ed3-8dec-472e-8bd1-4aef48f6d444,352,,False,39144,2024-03-23 13:53:50.162+0000,156,114422
c9d940d9-65f9-4460-9a5c-6d7fe082348b,364,,False,43196,2024-04-09 20:00:21.764+0000,104,117022
7e63bfe3-9929-480c-bfed-48438bd53224,430,,False,19774,2024-03-23 10:55:52.000+0000,42,116380
18108ffd-5f48-4f68-bc76-b92bd0997497,179,,False,23699,2024-04-07 22:57:50.683+0000,48,120543
d625866f-b20c-48b0-a88a-4f6341661bcf,447,,False,19837,2024-04-09 20:30:45.005+0000,121,115966
1ba142fa-a2f2-4685-ae5c-1ba8c0bae02b,275,,False,41503,2024-04-10 04:01:30.856+0000,170,119450
5d7fe7cf-ae01-4b75-989b-e88bcc138aff,727,,False,68070,2024-04-10 04:29:25.992+0000,186,118271
f4dd3e5a-9e40-497a-96aa-791c3b2b21d8,460,,False,43096,2024-04-09 20:18:23.177+0000,113,115861
d594f19f-41cb-4c58-98fb-99e3080e2086,346,,False,44130,2024-03-23 13:00:16.483+0000,111,116018
ddce03c9-d4b8-4822-b810-a558aa2108f3,345,,False,37902,2024-04-09 20:27:23.738+0000,119,115847
2fc13773-defa-4d18-924d-cb3645531a8c,289,,False,34465,2024-04-10 03:50:38.649+0000,164,117966
02c0086b-4709-4074-ae8e-962e4c6301da,144,,False,17001,2024-04-07 21:59:05.177+0000,15,119017
a1e8b1a0-63fe-4652-802d-307469e5ea77,279,,False,27867,2024-04-07 23:36:17.807+0000,69,121157
547ecd18-988d-4bc2-a6cb-e99a21c1416b,171,,False,18155,2024-04-07 22:50:07.157+0000,44,118068
d6d5da5e-59ba-47cc-a898-53700c8fe189,186,,False,18954,2024-03-23 10:57:18.992+0000,43,116084
22c95bc4-ffc6-46f2-95e9-bf59941009ff,265,,False,19879,2024-04-10 03:59:55.297+0000,169,118951
c37a84bf-b17a-40f6-9d6f-1fe92b8bbcbe,187,,False,19432,2024-04-07 22:23:27.897+0000,30,119398
b69d8278-fc16-42f2-8383-19a00fd11921,387,,False,31399,2024-04-09 20:49:46.404+0000,133,116100
53cb4f81-b89f-4508-963c-cbe06c2cc1c7,956,,False,94745,2024-04-08 08:25:52.826+0000,0,126093
32fe0271-9941-4588-93d4-4fce5e48f754,155,,False,20548,2024-04-10 04:08:51.099+0000,174,118241
b01a6a9d-0a53-4e3e-8c85-cc0f0faf71b7,325,,False,36675,2024-04-10 04:00:53.459+0000,170,119320
fa122f39-63f4-4c22-8841-ec995d8abbe4,366,,False,32604,2024-04-09 19:57:13.096+0000,102,116971
12800e64-31ca-4702-949f-2bab96456ace,416,,False,20220,2024-04-10 04:00:06.931+0000,170,119130
5dce7eee-f5ed-4d7a-88b2-38550c10fc4c,157,,False,16924,2024-04-07 22:23:53.261+0000,30,119415
54162bff-a5df-4c0f-afbd-ae3829eb4a3a,298,,False,37778,2024-04-09 20:35:07.963+0000,124,116064
67d907f2-79bd-4b8c-afcf-60fe4dc60fc2,186,,False,28588,2024-04-07 22:59:57.953+0000,49,120328
405e13ee-1c9f-49ee-b7d1-ef37bf113f1d,248,,False,44161,2024-04-10 04:19:46.180+0000,181,118032
276283ec-0c21-426e-b117-a1cee448fa2f,351,,False,34831,2024-04-07 22:56:15.274+0000,47,120328
b4c8dcb7-bbd3-4ea9-a17f-9b78055d7b80,224,,False,32760,2024-04-07 22:14:49.717+0000,24,118801
73327047-87d8-4b10-bfb9-86a6176e9579,385,,False,36103,2024-04-09 20:30:47.368+0000,121,115854
b934cc71-198b-4917-bd84-08323e0cf447,457,,False,67720,2024-03-23 12:49:44.269+0000,102,116311
2abec16c-9449-45c5-b5a8-a24b7a9907a7,382,,False,33265,2024-04-09 20:16:59.377+0000,112,115720
1888b6a7-02bd-400e-896d-1e1899b73ca2,514,,False,70290,2024-04-07 22:21:05.917+0000,28,119137
75262a0a-ccca-41be-afa4-25ecabcf53d9,531,,False,64814,2024-03-23 13:14:49.183+0000,124,116077
d66d319c-045d-4031-868f-8857c4dbd172,341,,False,38478,2024-04-09 20:47:45.579+0000,132,116353
dbf96d13-03ce-43d5-b192-56961da310f4,235,,False,16611,2024-04-10 04:07:35.892+0000,174,118166
3a8ce753-1d74-4eb8-9e59-85e7c4e84f95,566,,False,62318,2024-03-23 13:17:42.339+0000,126,114945
a2ff1b3a-3978-4df1-9540-02b9c08b2f21,430,,False,38724,2024-04-09 20:18:32.327+0000,113,115872
ab06854d-87d3-40cf-9cb1-f1ff5c2d236c,295,,False,31005,2024-04-07 22:11:58.385+0000,23,118705
92d87243-91f8-4f06-9ac6-313ba5e835f2,261,,False,24248,2024-04-09 19:55:58.681+0000,101,116653
3d186736-13c4-4539-b765-9358e8e2d7bd,234,,False,33088,2024-04-10 04:09:36.908+0000,175,118171
0235b29b-dea9-4c14-a7aa-b7a5f0d29aea,223,,False,24095,2024-04-09 20:34:42.453+0000,124,115873
d24137ee-8e83-49f3-9eee-9a2d81033837,441,,False,38236,2024-04-07 21:31:22.805+0000,2,119602
6ed3ffe7-79a2-4130-8f64-566e16d3484c,378,,False,49706,2024-04-09 21:42:49.616+0000,159,116865
bea9996d-5432-4720-b8c8-1a8adba150f7,164,,False,29211,2024-04-07 22:25:28.313+0000,31,119156
9a767520-3ad5-4b25-80cd-544c5e276838,208,,False,20835,2024-04-07 21:33:49.061+0000,4,118744
e04d2773-0fa3-4802-9b88-148eea21dfa0,191,,False,18439,2024-04-07 23:02:24.237+0000,51,120462
98671cfd-ef3a-4c87-a80b-cc3d8b62a304,305,,False,41012,2024-04-09 20:14:53.236+0000,110,115727
b3525342-2cfa-419c-a45d-d6341883c59d,252,,False,42837,2024-03-23 10:58:58.851+0000,44,115667
b5e14432-7c95-4231-b369-4c213fbacd15,304,,False,21225,2024-04-07 22:59:00.701+0000,49,120296
308f5e2c-716c-4327-bf31-93c2a9a8c8ff,347,,False,27332,2024-04-10 03:53:36.035+0000,166,118048
02a984e1-b1d3-4640-8040-641fde466678,313,,False,25073,2024-04-10 04:00:25.333+0000,170,119638
8d0e51a6-8c80-4404-9301-eba730b773fe,189,,False,31614,2024-04-07 22:46:43.845+0000,42,118442
77c8be93-7f56-41d2-936e-40f3fa87ef80,300,,False,32914,2024-04-07 23:34:10.921+0000,68,121304
74678a61-e067-4834-b893-fbfca6901da3,156,,False,37947,2024-04-10 04:05:20.387+0000,173,119468
426560bc-c860-4287-85bb-407dc84cf312,505,,False,61351,2024-03-23 12:48:15.327+0000,100,114012
ee8353f9-c54f-4ed4-a4b3-c8b0e693c3fa,266,,False,23366,2024-04-07 22:14:05.358+0000,24,118676
adc538d2-6782-409d-bc1b-7cfd1e6fcf37,171,,False,22267,2024-04-07 23:04:50.353+0000,52,120233
2f416ced-fe5d-4f22-93c0-8ef65b872408,541,,False,50022,2024-03-23 13:15:21.502+0000,124,115809
82af7ebd-2930-4de4-ab63-d55cdda8cebb,256,,False,34569,2024-04-10 03:54:59.245+0000,167,118159
b77a0f44-51ae-4ff4-bd5b-f3283ed49518,353,,False,53353,2024-04-07 22:22:04.843+0000,29,119314
1c1ea279-cb92-49e6-96c8-e5b4fc6a114f,359,,False,39169,2024-03-23 13:49:19.423+0000,153,114993
43493aae-d2f8-4ded-a7ac-66de4c1aef7f,228,,False,48673,2024-04-10 04:25:46.495+0000,184,118042
7464a5b8-947a-40c8-93cc-abb922f86f79,583,,False,74218,2024-03-23 12:47:24.435+0000,99,115040
f208b257-3b92-4549-ac3f-6008714cdc46,358,,False,39285,2024-03-23 12:55:59.127+0000,108,114476
e90c69fd-10ef-49f3-87b1-94f3a8303b70,267,,False,29825,2024-04-10 03:55:26.864+0000,167,118411
eec4ee5a-dd75-4b38-8579-025b6f48fb5e,351,,False,39497,2024-03-23 13:44:48.679+0000,150,115244
7a0309a1-4902-40f1-a7ce-6b06e5d2d998,223,,False,41360,2024-04-09 20:14:36.932+0000,110,115910
4ff9d9ce-6a92-4369-b3d9-ddfb8b420495,188,,False,23736,2024-04-07 22:58:03.241+0000,48,120424
e946e76e-5493-4bf3-89dd-11a9c951c798,313,,False,32539,2024-04-09 20:46:39.662+0000,131,115871
660cf526-16b1-44c7-8fb4-0c66ff4d1d86,178,,False,28261,2024-04-10 04:10:29.415+0000,175,117971
df90ee9d-b440-4421-8961-b49f6757c4a5,235,,False,40328,2024-04-09 20:34:09.520+0000,123,115687
256720dd-1df7-4cd0-bb26-7c9b5201b8a3,414,,False,24164,2024-04-09 19:56:50.093+0000,102,116832
b7e3e4a7-c360-48b9-babb-7f263a9bc4bd,186,,False,38233,2024-03-23 11:00:39.006+0000,45,115530
ebddad2c-2e3d-4a11-a3b2-1bed4eeeb3f8,372,,False,44759,2024-04-07 23:44:58.525+0000,75,120970
682022b7-1cd8-45db-a0a7-0dbac6f1ccb9,365,,False,41861,2024-03-23 13:32:18.527+0000,139,114973
eb0afff6-ddfd-4b60-8c4d-0f36db5f8a3c,185,,False,17765,2024-04-10 04:09:09.333+0000,175,118117
941cc169-1686-4ebb-a2fd-d07ecbeebbae,276,,False,45441,2024-04-07 23:35:52.521+0000,68,121208
0b5e34a5-bd17-487a-a9a2-9e407c0256b1,291,,False,33318,2024-04-10 04:18:26.788+0000,180,117923
acda04f0-0a0e-4816-8282-94a28d31cb96,221,,False,29654,2024-04-07 22:51:23.507+0000,44,118458
d785a4ec-b5d8-4889-be67-f6a11a393bc4,185,,False,43794,2024-04-09 20:39:34.168+0000,126,116667
57ac3a31-92cc-4bf9-afb3-816783ebbbf0,482,,False,39865,2024-04-09 20:45:34.399+0000,130,115910
d69f15ee-3662-44d8-aaad-97d9215fc444,168,,False,17736,2024-04-07 22:12:23.621+0000,23,118971
9dcdd7ff-4f48-4580-82a2-ebc4a2e753a0,514,,False,56150,2024-04-10 03:40:14.424+0000,156,116962
5e8d5c3d-7a50-4a86-ba32-7e7bca33645e,357,,False,39784,2024-03-23 13:04:28.299+0000,114,116325
5b09268d-7579-42d3-9cf0-0c82dd478c5e,294,,False,44218,2024-04-09 20:49:20.374+0000,133,116033
6e1e842d-3c9e-484d-b95b-8a27902497d3,365,,False,25740,2024-04-07 22:20:33.723+0000,28,119260
de89d737-a61a-4c91-9305-c232a60bdf6c,363,,False,40766,2024-04-09 20:41:02.371+0000,127,116443
4a66b304-a7ab-4ffd-b7a2-8d7606dd7c0c,274,,False,32244,2024-04-07 22:20:52.813+0000,28,119154
e59b3cab-6089-4410-af03-0f7ef095b5ae,215,,False,26430,2024-03-23 11:21:56.256+0000,56,115592
b8b8e796-3984-4295-a5d9-ddf9928081b7,410,,False,43691,2024-03-23 12:54:43.367+0000,107,115844
037431f2-9cc9-44c1-b6b0-a64bc9f3f154,296,,False,32318,2024-04-07 23:09:41.829+0000,54,120553
0022daaf-67a4-4014-92fd-b9d946401c61,335,,False,43123,2024-04-10 04:03:20.654+0000,171,119233
d0f2ef4b-22b5-462e-8561-1bdd2ecbf8c3,358,,False,39816,2024-03-23 13:55:18.107+0000,157,114463
74479a93-def5-445a-9f29-5777725b0da8,380,,False,45161,2024-03-23 13:17:23.444+0000,126,115077
9a7903e7-cf90-485c-adf4-d238bb87ebfd,350,,False,38756,2024-03-23 13:49:44.612+0000,153,114956
d8f74823-dd34-4ee4-ab7c-23f266c51999,404,,False,60819,2024-04-07 23:40:58.376+0000,72,121059
203f3c2c-05e0-4e9f-b669-629936949ff1,338,,False,22320,2024-04-09 20:44:14.422+0000,129,115867
c68739a8-8bc4-4cab-9749-c216a7bbaa4a,264,,False,44759,2024-04-09 20:12:54.304+0000,109,116338
9b020c2f-e180-48cc-ace7-c93cb90c9ad5,346,,False,38565,2024-03-23 13:02:15.791+0000,113,116158
b391e881-468e-4b34-8913-6a5962b1455c,651,,False,56275,2024-04-10 03:41:16.460+0000,157,117432
33b8fe25-0a89-45ea-aebb-e3d83e4aeb0b,360,,False,39612,2024-03-23 13:20:45.983+0000,129,113836
387d3c9e-66ee-4a65-bbe9-f4449a7a3016,543,,False,60222,2024-03-23 13:11:15.876+0000,121,115135
4dd2b217-6893-4510-adc7-70f76cb8cf5b,362,,False,51520,2024-04-09 20:41:09.465+0000,128,116582
cf6ba016-cef1-499e-b80d-bc266273dc7d,453,,False,52998,2024-04-09 22:17:41.583+0000,180,117823
4e083aac-f152-47f1-8131-0769732796ac,205,,False,19524,2024-03-23 10:57:00.717+0000,43,116122
8d90a1d5-4fce-452d-ab28-483d09c0fffc,260,,False,44331,2024-04-10 03:56:43.950+0000,168,118189
a1f23998-285d-4308-944f-102ab5f5b50d,425,,False,21652,2024-04-09 20:04:14.321+0000,105,117139
4dfa8a26-903f-4756-92f2-d963d5dedc25,311,,False,33475,2024-04-07 23:27:56.781+0000,64,120960
d1f5beee-348d-4f28-bec7-02a490be1f81,445,,False,50111,2024-04-07 22:21:25.837+0000,29,119102
2bbfc4a2-c3e2-406a-9522-ea4d2b4d7da4,363,,False,49806,2024-04-10 03:39:01.381+0000,155,116984
37759fab-cfee-4061-a9f0-5de06e1d8564,220,,False,39441,2024-04-09 20:39:06.308+0000,126,116673
5007ac76-aea2-4a55-bbff-e73ae53711cb,357,,False,39073,2024-03-23 13:03:31.603+0000,113,115965
4ebc3386-3db5-4d65-99bb-8084638411ec,425,,False,48246,2024-03-23 12:55:21.162+0000,107,115655
02dc123a-0662-4eb6-9930-14153e8a70e2,169,,False,28952,2024-04-07 22:46:24.520+0000,42,118210
65a4d783-bec5-45cd-9e5b-0f8401eb7f5f,206,,False,20001,2024-04-07 22:53:55.942+0000,46,119767
79d1d29f-7326-4361-8578-32dc59ba97dc,299,,False,50254,2024-04-09 20:35:26.025+0000,124,116160
523ee12b-14c8-4431-961e-5617852c1801,202,,False,21530,2024-04-07 22:44:43.113+0000,41,118559
9841b5b5-43eb-4d29-89d5-f9fd0b12d5d4,549,,False,56126,2024-04-09 21:41:36.708+0000,158,117161
867fea19-b141-4c17-a7b8-07b8c7f49696,247,,False,32561,2024-04-07 22:47:54.237+0000,43,118133
62030027-fc69-4429-b773-ab02835f359a,364,,False,44727,2024-03-23 13:39:58.727+0000,146,115358
b4874950-9d5f-4710-9354-5b4c31b85b0b,396,,False,43653,2024-03-23 13:32:43.713+0000,140,114235
5e1e0c5f-387b-4390-8fa3-5ba55cff20aa,577,,False,68988,2024-04-10 03:48:50.761+0000,163,117469
21cf4b77-d2fc-4af8-96c8-a40aff9a355e,222,,False,25012,2024-04-07 21:56:08.301+0000,13,118731
9b38ab7b-fb1b-42a0-bad7-ceff8679a76c,274,,False,31380,2024-04-09 19:55:37.597+0000,101,116699
d62bfeab-6c7f-4f7e-89b0-cccce5938732,233,,False,36394,2024-04-09 20:13:26.893+0000,109,116258
351f3a03-88e8-4aac-b712-4af11aaa8525,436,,False,44827,2024-03-23 13:06:09.163+0000,116,116443
022ecba6-056a-4d68-8be8-60078e16e188,351,,False,45289,2024-04-07 22:13:59.005+0000,24,118815
c2505e55-609b-4255-9fce-ae20ed4150ba,403,,False,29406,2024-04-09 20:37:49.265+0000,125,116539
c26f5e39-e80c-4043-a338-254af7644359,532,,False,57736,2024-03-23 13:25:15.891+0000,133,114393
d90d1ec0-155d-4a4b-9c6e-e3091ab886b4,360,,False,39486,2024-03-23 13:48:48.179+0000,152,115428
1db68ad3-9ea6-4d42-a81f-a24052e764d7,392,,False,77852,2024-03-23 13:40:36.430+0000,146,115369
a3c92c18-98b4-4b9b-9852-604165911d64,209,,False,44338,2024-04-09 20:36:10.952+0000,125,116100
b711bfe7-63d0-436b-9343-dfdf4262b975,447,,False,35031,2024-04-09 20:44:05.120+0000,129,115953
15f69e8b-7fae-428f-8b3b-91583c272ac9,261,,False,21862,2024-04-07 22:42:23.427+0000,40,118760
4ebc00c5-ce6b-42c9-a46c-0423e74377f2,283,,False,20495,2024-04-07 22:44:36.821+0000,41,118748
04e83690-5182-4cc0-be77-f3d7a88f111b,401,,False,55824,2024-04-07 23:42:10.017+0000,73,120748
37c2dad6-96ca-4f4f-9665-d7c067167628,166,,False,18656,2024-04-07 22:20:02.017+0000,28,119046
9cfbf386-58f6-4f45-8265-ac3fa47ba132,399,,False,52558,2024-04-07 23:28:28.885+0000,64,120773
f1f35b07-8c11-4978-9cae-1c47011f974f,186,,False,49513,2024-04-07 22:21:12.603+0000,28,119228
df0e6699-0519-489b-879a-4564edf5021e,422,,False,42588,2024-03-23 13:12:10.187+0000,121,115602
44c6dfcc-101e-4c07-8f7e-15c8f6e6cd5e,429,,False,38008,2024-04-07 21:55:30.253+0000,13,119164
8f4ef7d4-3344-4293-9123-8455ae6838c2,297,,False,36707,2024-04-09 20:24:32.033+0000,117,115478
0d34c2aa-dec0-4ea7-9248-07920a4f9377,412,,False,57682,2024-04-07 22:16:31.121+0000,25,115371
1a222e6f-9f89-41d7-ab16-42b1b8379506,201,,False,16778,2024-04-10 04:07:01.539+0000,173,118020
93afd1b0-4d59-4429-bcdd-45cfaaa74c95,303,,False,38540,2024-04-10 04:00:57.954+0000,170,119449
a84f0a13-96f6-4b4a-a2dd-544cb15b40fa,285,,False,32286,2024-04-07 21:56:14.727+0000,13,118804
900902c4-abf4-4548-807b-dc64f3bb6c85,372,,False,42656,2024-04-07 22:02:56.793+0000,17,118387
214fbd95-3efc-486f-b91b-162be5ee84ef,457,,False,51293,2024-04-07 22:04:13.005+0000,18,119065
ba783836-8fc7-4330-bdfa-cc8af578fc9c,188,,False,30352,2024-04-10 04:12:54.084+0000,176,118127
d6e77dc5-e947-40aa-8743-375e8524d95f,510,,False,47144,2024-03-23 13:03:25.279+0000,113,116183
ff15855e-4cec-497c-bd61-fdb625ca7ed4,396,,False,51133,2024-03-23 13:36:43.599+0000,143,114603
